file,has_dip,baseline_a,center,width,depth,snr,improvement,support_points,rect_score,z_drop,note,image,time_col,y_col,source
/Users/seo_hyun/coding/core/result/negative/star0029.csv,False,0.999876856803894,2459730.085231705,0.17716470197617043,0.001152868644007881,0.7226284580203928,0.0,31,0.27625331492731114,2.910989348328164,"Rejected by U/V shape (z=2.91, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0029.png,JD,star0029,refined
/Users/seo_hyun/coding/core/result/negative/star0030.csv,False,0.999819278717041,2459730.085231705,0.17763505575092187,0.0021833583569226033,0.714545041758918,0.0,31,0.43486910491583197,5.710547935355111,"Rejected by U/V shape (z=5.71, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0030.png,JD,star0030,refined
/Users/seo_hyun/coding/core/result/negative/star0031.csv,False,1.000004768371582,2459730.085231705,0.1758501917960094,0.0009961066980498255,0.7234553494901429,0.0,31,0.4105181601305703,2.7653898926161906,"Rejected by U/V shape (z=2.77, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0031.png,JD,star0031,refined
/Users/seo_hyun/coding/core/result/negative/star0032.csv,False,0.9997147917747498,2459730.250000001,0.15671927848342368,0.0017276374286140852,1.0378352374425865,0.0,65,0.32499266646670316,0.6863864647110636,"Rejected by U/V shape (z=0.69, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0032.png,JD,star0032,refined
/Users/seo_hyun/coding/core/result/negative/star0033.csv,False,0.9995222091674805,2459730.085231705,0.17708371110974835,0.0008959631333174338,0.7237312358754089,0.0,31,0.5018010320227966,3.9185259371051195,"Rejected by U/V shape (z=3.92, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0033.png,JD,star0033,refined
/Users/seo_hyun/coding/core/result/negative/star0034.csv,False,1.0003185272216797,2459730.250000001,0.16839382570627254,0.0007156131677394609,0.4712034241880461,0.0,67,0.4388575286403402,0.8606879424016931,"Rejected by U/V shape (z=0.86, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0034.png,JD,star0034,refined
/Users/seo_hyun/coding/core/result/negative/star0035.csv,False,1.0003790855407715,2459730.250000001,0.16958748251208222,0.0005987216113686129,0.4713831061417533,0.0,68,0.30654769103399915,0.7801261976848791,"Rejected by U/V shape (z=0.78, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0035.png,JD,star0035,refined
/Users/seo_hyun/coding/core/result/negative/star0036.csv,False,0.999424397945404,2459730.250000001,0.1570424712119619,0.00199054501325194,1.034429450111909,0.0,65,0.40744629635790675,0.30897120833064456,"Rejected by U/V shape (z=0.31, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0036.png,JD,star0036,refined
/Users/seo_hyun/coding/core/result/negative/star0037.csv,False,0.9996440410614014,2459730.085231705,0.14575375082169406,0.00035665515232377414,0.3094786755766629,0.0,24,0.3173460464920965,2.8080136601603147,"Rejected by U/V shape (z=2.81, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0037.png,JD,star0037,refined
/Users/seo_hyun/coding/core/result/negative/star0038.csv,False,0.9997186660766602,2459730.085231705,0.17596871003668896,0.0014690717876844773,0.7207032769245961,0.0,31,0.5772825394035268,1.816561443267987,"Rejected by U/V shape (z=1.82, q3=True, slope=True, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0038.png,JD,star0038,refined
/Users/seo_hyun/coding/core/result/negative/star0039.csv,False,0.9999673962593079,2459730.250000001,0.15309485062504752,0.001806282164831905,1.0367660658966598,0.0,64,0.3332755265540123,0.963712465167341,"Rejected by U/V shape (z=0.96, q3=True, slope=False, lower_rect=False, trend_ok=False).",/Users/seo_hyun/coding/core/result/negative/_dip_outputs/star0039.png,JD,star0039,refined
